name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Dairy Free Natural Greek Style Yoghurt,https://www.coles.com.au/product/kingland-dairy-free-natural-greek-style-yoghurt-500g-3621004,https://productimages.coles.com.au/productimages/3/3621004.jpg,5.5,0.5,11,0.125,276,4.2,3.5,0.5,4.5,0.7,7.4
Dairy Free Berries & Chia Seeds Greek Style Yoghurt,https://www.coles.com.au/product/kingland-dairy-free-berries-and-chia-seeds-greek-style-yoghurt-500g-3621015,https://productimages.coles.com.au/productimages/3/3621015.jpg,5.5,0.5,11,0.125,383,3.8,3.3,0.4,11.5,7.1,7.7
Free Range Scrambled Egg Mix,https://www.coles.com.au/product/sunny-queen-free-range-scrambled-egg-mix-500g-5352515,https://productimages.coles.com.au/productimages/5/5352515.jpg,6.5,0.5,13,0.1,566,10.5,8.8,2.5,3.8,3,195
Cheddar Cheese Block,https://www.coles.com.au/product/coles-cheddar-cheese-block-1kg-2071305,https://productimages.coles.com.au/productimages/2/2071305.jpg,11,1,11,0.025,1718.4,24.4,,,0.1,0.1,708
Perform Build Chicken Minestrone Soup,https://www.coles.com.au/product/coles-perform-build-chicken-minestrone-soup-450g-6009904,https://productimages.coles.com.au/productimages/6/6009904.jpg,5,0.45,11.1,0.45,357,5.9,2.2,0.3,8.9,1.7,180
Kitchen Filled Pasta Agnolotti Spinach Ricotta,https://www.coles.com.au/product/coles-kitchen-filled-pasta-agnolotti-spinach-ricotta-630g-6332411,https://productimages.coles.com.au/productimages/6/6332411.jpg,9,0.63,14.3,157.5,993.3,11.1,6.1,3.2,32.5,1.8,246
Kitchen Filled Pasta Tortellini Veal Bacon,https://www.coles.com.au/product/coles-kitchen-filled-pasta-tortellini-veal-bacon-630g-6332422,https://productimages.coles.com.au/productimages/6/6332422.jpg,9,0.63,14.3,0.157,1045.9,13.8,4.2,2,37.5,2.1,244
Kitchen Filled Pasta Tortellini Mixed Veg,https://www.coles.com.au/product/coles-kitchen-filled-pasta-tortellini-mixed-veg-630g-6332433,https://productimages.coles.com.au/productimages/6/6332433.jpg,9,0.63,14.3,157,1043.8,9.6,4.5,1.5,40.5,2.6,186
Kitchen Filled Pasta Ravioli Beef Tomato,https://www.coles.com.au/product/coles-kitchen-filled-pasta-ravioli-beef-tomato-630g-6332444,https://productimages.coles.com.au/productimages/6/6332444.jpg,9,0.63,14.3,157.5,1092.4,13.8,4.2,2,40,2.1,239
Free Range Eggs 18 Pack,https://www.coles.com.au/product/josh's-rainbow-free-range-eggs-18-pack-900g-5346590,https://productimages.coles.com.au/productimages/5/5346590.jpg,10,0.9,11.1,,,,,,,,
Kitchen Plain Naan 2,https://www.coles.com.au/product/coles-kitchen-plain-naan-2-350g-3769967,https://productimages.coles.com.au/productimages/3/3769967.jpg,3.9,0.35,11.1,2,1351,9.8,,,43.8,4,439
Plus Yoghurt Passionfruit,https://www.coles.com.au/product/farmers-union-plus-yoghurt-passionfruit-160g-5323947,https://productimages.coles.com.au/productimages/5/5323947.jpg,2.3,0.16,14.4,0.16,344,6.7,2.9,1.9,7.1,5.6,78
Plus Yoghurt Mango,https://www.coles.com.au/product/farmers-union-plus-yoghurt-mango-160g-5324757,https://productimages.coles.com.au/productimages/5/5324757.jpg,2.3,0.16,14.4,0.16,363,6.6,2.9,1.9,8.3,8,78
Garlic Bread,https://www.coles.com.au/product/la-famiglia-garlic-bread-400g-6146213,https://productimages.coles.com.au/productimages/6/6146213.jpg,4.5,0.4,11.3,0.033,1570,8.5,16.7,9.7,47.5,2.3,690
Free Range Eggs 12 Pack,https://www.coles.com.au/product/josh's-rainbow-free-range-eggs-12-pack-700g-2364450,https://productimages.coles.com.au/productimages/2/2364450.jpg,7.9,0.7,11.3,0.09,,,,,,,
Classic Olive Oil Margarine Tub,https://www.coles.com.au/product/olive-grove-classic-olive-oil-margarine-tub-500g-5448589,https://productimages.coles.com.au/productimages/5/5448589.jpg,4.5,0.5,9,0.01,2220,1,60,16.2,1,1,340
Free Range Large Eggs 12 pack,https://www.coles.com.au/product/sunny-queen-free-range-large-eggs-12-pack-600g-5417778,https://productimages.coles.com.au/productimages/5/5417778.jpg,6.8,0.6,11.3,0.09,597,12.2,9.9,3.3,1.3,0.3,136
ProActiv Margarine Spread Buttery,https://www.coles.com.au/product/flora-proactiv-margarine-spread-buttery-250g-2941156,https://productimages.coles.com.au/productimages/2/2941156.jpg,5.75,0.25,23,0.01,2410,1,64.7,13.9,1,1,360
ProActiv Margarine Spread Original,https://www.coles.com.au/product/flora-proactiv-margarine-spread-original-250g-8146940,https://productimages.coles.com.au/productimages/8/8146940.jpg,5.75,0.25,23,0.01,2390,1,64.3,13.5,1,1,360
Dairy Free Coconut Yoghurt,https://www.coles.com.au/product/coles-dairy-free-coconut-yoghurt-500g-3251619,https://productimages.coles.com.au/productimages/3/3251619.jpg,5.7,0.5,11.4,0.1,565.5,1.3,,,5.1,1.2,4.1
Kids Lactose Free Vanilla Yoghurt Pouch,https://www.coles.com.au/product/vaalia-kids-lactose-free-vanilla-yoghurt-pouch-140g-1199245,https://productimages.coles.com.au/productimages/1/1199245.jpg,2.4,0.14,17.1,0.14,378,4.6,2.5,1.7,12.3,9.4,55
Kids Lactose Free Strawberry Yoghurt,https://www.coles.com.au/product/vaalia-kids-lactose-free-strawberry-yoghurt-140g-1495259,https://productimages.coles.com.au/productimages/1/1495259.jpg,2.4,0.14,17.1,0.14,369,4.5,2.4,1.7,11.8,9,56
Kids Pouch Yoghurt Blueberry,https://www.coles.com.au/product/vaalia-kids-pouch-yoghurt-blueberry-140g-3537881,https://productimages.coles.com.au/productimages/3/3537881.jpg,2.4,0.14,17.1,0.14,399,4.7,2.6,1.7,13.1,10.1,58
Kids Yoghurt Pouch Limited Edition ,https://www.coles.com.au/product/vaalia-kids-yoghurt-pouch-limited-edition-140g-4343790,https://productimages.coles.com.au/productimages/4/4343790.jpg,2.4,0.14,17.1,0.14,365,4.8,2.5,1.7,11.3,9.9,47
Kids Vanilla Yoghurt Pouch,https://www.coles.com.au/product/vaalia-kids-vanilla-yoghurt-pouch-140g-7246869,https://productimages.coles.com.au/productimages/7/7246869.jpg,2.4,0.14,17.1,0.14,378,4.6,2.5,1.7,12.2,9.4,48
Kids Tropical Yoghurt Pouch,https://www.coles.com.au/product/vaalia-kids-tropical-yoghurt-pouch-140g-7246870,https://productimages.coles.com.au/productimages/7/7246870.jpg,2.4,0.14,17.1,0.14,371,4.5,2.5,1.7,12,9.1,49
Kids Strawberry Yoghurt Pouch,https://www.coles.com.au/product/vaalia-kids-strawberry-yoghurt-pouch-140g-7246880,https://productimages.coles.com.au/productimages/7/7246880.jpg,2.4,0.14,17.1,0.14,369,4.6,2.4,1.7,11.8,8.9,49
Probiotics Banana Kids Yoghurt Pouch,https://www.coles.com.au/product/vaalia-probiotics-banana-kids-yoghurt-pouch-140g-8704346,https://productimages.coles.com.au/productimages/8/8704346.jpg,2.4,0.14,17.1,0.14,380,4.7,2.5,1.8,12.2,9.5,48
Eggs 6 Pack,https://www.coles.com.au/product/smoked-eggs-6-pack-350g-5353686,https://productimages.coles.com.au/productimages/5/5353686.jpg,5,0.35,14.3,,,,,,,,
Lactose Free Plain Yoghurt 4 pack,https://www.coles.com.au/product/liddells-lactose-free-plain-yoghurt-4-pack-140g-1200107,https://productimages.coles.com.au/productimages/1/1200107.jpg,6.4,0.14,11.4,0.14,354,4.5,2.9,2,10,9,50
Strawberry Yoghurt 140 grams,https://www.coles.com.au/product/liddells-strawberry-yoghurt-140-grams-4-pack-1200118,https://productimages.coles.com.au/productimages/1/1200118.jpg,6.4,4,11.4,0.14,365,3.8,2.5,1.7,12.2,10.7,50
Activia Yoghurt Blueberry 4x125g,https://www.coles.com.au/product/danone-activia-yoghurt-blueberry-4x125g-500g-4935529,https://productimages.coles.com.au/productimages/4/4935529.jpg,4,0.5,8,0.125,330,4.8,3.8,2.5,6.3,5.7,59
Low Fat Vanilla Yoghurt 4x125g,https://www.coles.com.au/product/activia-low-fat-vanilla-yoghurt-4x125g-500g-8169355,https://productimages.coles.com.au/productimages/8/8169355.jpg,4,0.5,8,0.125,329,4.9,3.8,2.5,6.1,5.1,72
Low Fat Field Berries Yoghurt 4x125g,https://www.coles.com.au/product/activia-low-fat-field-berries-yoghurt-4x125g-500g-8169435,https://productimages.coles.com.au/productimages/8/8169435.jpg,4,0.5,8,0.125,330,4.9,3.7,2.5,6.3,5.4,72
Low Fat Mango Yoghurt 4x125g,https://www.coles.com.au/product/activia-low-fat-mango-yoghurt-4x125g-500g-8872089,https://productimages.coles.com.au/productimages/8/8872089.jpg,4,0.5,8,0.125,336,4.9,3.7,2.5,6.7,6,72
Natural Living Free Range Large Eggs 12 pack,https://www.coles.com.au/product/pace-farm-natural-living-free-range-large-eggs-12-pack-600g-4932940,https://productimages.coles.com.au/productimages/4/4932940.jpg,6.9,0.6,11.5,0.09,596,12.2,9.9,3.3,1.3,0.3,136
Ready To Eat Strawberry Jelly,https://www.coles.com.au/product/aeroplane-ready-to-eat-strawberry-jelly-120g-1389353,https://productimages.coles.com.au/productimages/1/1389353.jpg,1.4,0.12,11.7,0.12,241,1,1,1,14,13.8,56
Ready To Eat Raspberry Jelly,https://www.coles.com.au/product/aeroplane-ready-to-eat-raspberry-jelly-120g-1389364,https://productimages.coles.com.au/productimages/1/1389364.jpg,1.4,0.12,11.7,0.12,241,1,1,1,14,13.8,56
Ready To Eat Blackcurrant Jelly,https://www.coles.com.au/product/aeroplane-ready-to-eat-blackcurrant-jelly-120g-1389375,https://productimages.coles.com.au/productimages/1/1389375.jpg,1.4,0.12,11.7,0.12,241,1,1,1,14,13.8,56
Ready To Eat Pineapple Jelly,https://www.coles.com.au/product/aeroplane-ready-to-eat-pineapple-jelly-120g-2738108,https://productimages.coles.com.au/productimages/2/2738108.jpg,1.4,0.12,11.7,0.12,241,1,1,1,14,13.8,56
Free Range Eggs 6 Pack,https://www.coles.com.au/product/coles-free-range-eggs-6-pack-300g-2680008,https://productimages.coles.com.au/productimages/2/2680008.jpg,3.5,0.3,11.7,2,596.6,12.2,9.9,3.3,1.3,0.3,136
Thickened Cream,https://www.coles.com.au/product/bulla-thickened-cream-300ml-381323,https://productimages.coles.com.au/productimages/3/381323.jpg,3.5,0.3,11.7,0.02,1410,2.3,35.6,23.7,2.9,2.9,24
Dairy Free Thickened Creamy,https://www.coles.com.au/product/loco-dairy-free-thickened-creamy-300ml-3825274,https://productimages.coles.com.au/productimages/3/3825274.jpg,3.5,0.3,11.7,0.02,1239,0.5,30,20.1,6,0.8,53
Light Thickened Cream,https://www.coles.com.au/product/bulla-light-thickened-cream-300ml-5089012,https://productimages.coles.com.au/productimages/5/5089012.jpg,3.5,0.3,11.7,0.02,805,2.9,18.6,12.5,3.9,3.9,32
Kids Chocolate Mousse 12 Pack,https://www.coles.com.au/product/pauls-kids-chocolate-mousse-12-pack-600g-1870507,https://productimages.coles.com.au/productimages/1/1870507.jpg,7,0.6,11.7,1,865,4.5,12,7.8,20,18.8,66
Organic Soup Pumpkin & Ginger,https://www.coles.com.au/product/pitango-organic-soup-pumpkin-and-ginger-600g-4207190,https://productimages.coles.com.au/productimages/4/4207190.jpg,7,0.6,11.7,,,,,,,,
Organic Soup Minestrone,https://www.coles.com.au/product/pitango-organic-soup-minestrone-600g-4207419,https://productimages.coles.com.au/productimages/4/4207419.jpg,7,0.6,11.7,,,,,,,,
Free Range Soup Chicken & Vegetable,https://www.coles.com.au/product/pitango-free-range-soup-chicken-and-vegetable-600g-4207463,https://productimages.coles.com.au/productimages/4/4207463.jpg,7,0.6,11.7,,,,,,,,
Soup Tomato Basil,https://www.coles.com.au/product/pitango-soup-tomato-basil-600g-4207929,https://productimages.coles.com.au/productimages/4/4207929.jpg,7,0.6,11.7,,,,,,,,
Free Range Chicken Sweet Corn & Noodle Soup,https://www.coles.com.au/product/pitango-free-range-chicken-sweet-corn-and-noodle-soup-600g-5067304,https://productimages.coles.com.au/productimages/5/5067304.jpg,7,0.6,11.7,0.3,175,2.2,2.2,0.2,6.1,0.5,181
Gluten Free Fermented Milk Drink 10 pack,https://www.coles.com.au/product/yakult-gluten-free-fermented-milk-drink-10-pack-65ml-8133824,https://productimages.coles.com.au/productimages/8/8133824.jpg,7.7,0.065,11.85,0.065,323,1.3,0.1,0.1,17.7,17.2,15.5
Free Range Eggs Regular 6 Pack,https://www.coles.com.au/product/josh's-rainbow-free-range-eggs-regular-6-pack-350g-2364471,https://productimages.coles.com.au/productimages/2/2364471.jpg,4.2,0.35,12,0.09,,,,,,,
Free Range X Large Eggs 6 pack,https://www.coles.com.au/product/sunny-queen-free-range-x-large-eggs-6-pack-350g-5484210,https://productimages.coles.com.au/productimages/5/5484210.jpg,4.2,0.35,12,0.104,596.6,12.2,9.9,3.3,1.3,0.3,136
Vegetable Cooking Oil Solid,https://www.coles.com.au/product/copha-vegetable-cooking-oil-solid-250g-189483,https://productimages.coles.com.au/productimages/1/189483.jpg,3,0.25,12,0.01,3700,,100,98,,,
Filo Pastry Chilled,https://www.coles.com.au/product/antoniou-filo-pastry-chilled-375g-297384,https://productimages.coles.com.au/productimages/2/297384.jpg,4.5,0.375,12,0.065,1270,8.6,4.8,1,54.1,2.8,668
Spread With Butter,https://www.coles.com.au/product/flora-spread-with-butter-450g-5407300,https://productimages.coles.com.au/productimages/5/5407300.jpg,6,0.45,13.3,0.01,2620,1,70.2,29.3,1,1,475
Natural Coconut Milk Yoghurt,https://www.coles.com.au/product/nakula-natural-coconut-milk-yoghurt-500g-2991960,https://productimages.coles.com.au/productimages/2/2991960.jpg,6,0.5,12,,,,,,,,
Dairy Low Fat Plain Cottage Cheese,https://www.coles.com.au/product/bulla-dairy-low-fat-plain-cottage-cheese-500g-394008,https://productimages.coles.com.au/productimages/3/394008.jpg,6,0.5,12,0.1,362,12.4,1.8,1.3,5,4.2,294
Coconut Yoghurt Vanilla,https://www.coles.com.au/product/nakula-coconut-yoghurt-vanilla-500g-4332625,https://productimages.coles.com.au/productimages/4/4332625.jpg,6,0.5,12,0.1,526,1,9.9,9,8.9,3.4,22
Salt Reduced Butter,https://www.coles.com.au/product/devondale-salt-reduced-butter-500g-5017496,https://productimages.coles.com.au/productimages/5/5017496.jpg,6.35,0.5,12.7,0.005,3020,1,81,40.9,1,1,260
Regular Butter,https://www.coles.com.au/product/devondale-regular-butter-500g-5017500,https://productimages.coles.com.au/productimages/5/5017500.jpg,6.35,0.5,12.7,0.005,2240,1,60,26.5,1,1,370
Regular Butter Blend,https://www.coles.com.au/product/devondale-regular-butter-blend-500g-5047613,https://productimages.coles.com.au/productimages/5/5047613.jpg,6.35,0.5,12.7,0.005,2240,1,60,26.5,1,1,370
Reduced Salt Spreadable Butter Blend,https://www.coles.com.au/product/western-star-reduced-salt-spreadable-butter-blend-500g-7716113,https://productimages.coles.com.au/productimages/7/7716113.jpg,6.5,0.5,13,0.005,2570,1,68.4,28.1,1.2,1.2,285
Traditional Spreadable Butter Blend,https://www.coles.com.au/product/western-star-traditional-spreadable-butter-blend-500g-7716500,https://productimages.coles.com.au/productimages/7/7716500.jpg,6.5,0.5,13,0.005,2570,1,68.4,28.1,1.2,1.2,487
Low Fat Creamed Cottage Cheese,https://www.coles.com.au/product/coles-low-fat-creamed-cottage-cheese-500g-9488552,https://productimages.coles.com.au/productimages/9/9488552.jpg,6,0.5,12,0.1,362.18,11.9,,,5.7,5,273
Supersoft Spreadable Butter Blend,https://www.coles.com.au/product/western-star-supersoft-spreadable-butter-blend-500g-9615296,https://productimages.coles.com.au/productimages/9/9615296.jpg,6.5,0.5,13,0.005,2190,1,58.4,24.7,1,1,481
Free Range Eggs 12 pack,https://www.coles.com.au/product/lucky-chicken-free-range-eggs-12-pack-600g-2837041,https://productimages.coles.com.au/productimages/2/2837041.jpg,7.2,0.6,12,90,596,12.2,9.9,3.3,1.3,0.3,136
Fromager D'Affinois,https://www.coles.com.au/product/coles-deli-fromager-d'affinois-approx.200g-6671315,https://productimages.coles.com.au/productimages/6/6671315.jpg,16.8,0.2,84,,,,,,,,
Fermented Probiotic Milk 5 pack,https://www.coles.com.au/product/yakult-fermented-probiotic-milk-5-pack-65ml-5484243,https://productimages.coles.com.au/productimages/5/5484243.jpg,4,0.065,12.31,0.065,323,1.3,0.1,0.1,17.7,17.2,15.5
Fermented Light Probiotic Milk 5 Pack,https://www.coles.com.au/product/yakult-fermented-light-probiotic-milk-5-pack-65ml-5543105,https://productimages.coles.com.au/productimages/5/5543105.jpg,4,0.065,12.31,0.065,192,1.3,0.1,0.1,4.9,4.3,16
Cold Brew Coffee Brazil,https://www.coles.com.au/product/hunt-and-brew-cold-brew-coffee-brazil-400ml-2918303,https://productimages.coles.com.au/productimages/2/2918303.jpg,4.95,0.4,12.38,0.4,180,2.4,2.2,1.5,3.5,1.6,27
Cold Brew Coffee Mocha,https://www.coles.com.au/product/hunt-and-brew-cold-brew-coffee-mocha-400ml-4488599,https://productimages.coles.com.au/productimages/4/4488599.jpg,4.95,0.4,12.38,0.4,176,2.8,2.7,2.2,4.4,3.9,27
Cold Australia Coffee,https://www.coles.com.au/product/hunt-and-brew-cold-australia-coffee-400ml-6253950,https://productimages.coles.com.au/productimages/6/6253950.jpg,4.95,0.4,12.38,0.4,182,2.3,2.2,1.5,3.6,1.6,26
Chocolate Cocoa,https://www.coles.com.au/product/hunt-and-brew-chocolate-cocoa-400ml-6255376,https://productimages.coles.com.au/productimages/6/6255376.jpg,4.95,0.4,12.38,0.4,248,3.4,3.4,2.1,3.4,3.2,34
Cream Cheese Spread Original,https://www.coles.com.au/product/coles-cream-cheese-spread-original-250g-7504647,https://productimages.coles.com.au/productimages/7/7504647.jpg,3.1,0.25,12.4,0.025,1083.1,,24.8,19.8,,2.6,282
Spreadable Light Cream Cheese Tub,https://www.coles.com.au/product/coles-spreadable-light-cream-cheese-tub-250g-8588926,https://productimages.coles.com.au/productimages/8/8588926.jpg,3.1,0.25,12.4,0.025,686.9,9.6,,,3.8,2.9,167
Lasagne with Angus Beef & Vegetables,https://www.coles.com.au/product/latina-lasagne-with-angus-beef-and-vegetables-1.6kg-9992814,https://productimages.coles.com.au/productimages/9/9992814.jpg,15.5,1.6,9.7,4,536,5.4,6,3,12.1,3,220
YoPro Strawberry Yoghurt,https://www.coles.com.au/product/danone-yopro-strawberry-yoghurt-160g-2991880,https://productimages.coles.com.au/productimages/2/2991880.jpg,3,0.16,18.8,0.16,245,9.6,0.3,0.2,4.1,3.4,41
YoPro Blueberry Yoghurt,https://www.coles.com.au/product/danone-yopro-blueberry-yoghurt-160g-2991937,https://productimages.coles.com.au/productimages/2/2991937.jpg,3,0.16,18.8,0.16,248,9.5,0.3,0.2,4.4,3.6,41
YoPro Vanilla Yoghurt,https://www.coles.com.au/product/danone-yopro-vanilla-yoghurt-160g-2991948,https://productimages.coles.com.au/productimages/2/2991948.jpg,3,0.16,18.8,0.16,243,9.5,0.3,0.2,4.1,3.2,41
YoPro Passionfruit Yoghurt,https://www.coles.com.au/product/danone-yopro-passionfruit-yoghurt-160g-3025041,https://productimages.coles.com.au/productimages/3/3025041.jpg,3,0.16,18.8,0.16,244,9.6,0.3,0.3,4.1,3.5,42
Yopro Mango Yoghurt,https://www.coles.com.au/product/danone-yopro-mango-yoghurt-160g-3246856,https://productimages.coles.com.au/productimages/3/3246856.jpg,3,0.16,18.8,0.16,244,9.5,0.3,0.2,5.2,3.8,40
Yopro Banana Yoghurt,https://www.coles.com.au/product/danone-yopro-banana-yoghurt-160g-3246889,https://productimages.coles.com.au/productimages/3/3246889.jpg,3,0.16,18.8,0.16,255,9.6,0.3,0.2,4.6,4,40
Yopro Salted Caramel Flavoured Yoghurt,https://www.coles.com.au/product/danone-yopro-salted-caramel-flavoured-yoghurt-160g-3532298,https://productimages.coles.com.au/productimages/3/3532298.jpg,3,0.16,18.8,0.16,248,9.5,0.5,0.4,4,3.2,85
Greek Yogurt Raspberry,https://www.coles.com.au/product/chobani-greek-yogurt-raspberry-160g-5938602,https://productimages.coles.com.au/productimages/5/5938602.jpg,2,0.16,12.5,0.16,323,7.7,0.2,0.1,10.7,10,31
Greek Yogurt Lemon,https://www.coles.com.au/product/chobani-greek-yogurt-lemon-160g-5938613,https://productimages.coles.com.au/productimages/5/5938613.jpg,2,0.16,12.5,0.16,371,7.7,1.7,1,10.5,9.3,65
Greek Yogurt Coconut,https://www.coles.com.au/product/chobani-greek-yogurt-coconut-160g-5938624,https://productimages.coles.com.au/productimages/5/5938624.jpg,2,0.16,12.5,0.16,362,7.8,1.3,1.1,10.4,9.8,35
Greek Yogurt Strawberry Banana,https://www.coles.com.au/product/chobani-greek-yogurt-strawberry-banana-160g-5938657,https://productimages.coles.com.au/productimages/5/5938657.jpg,2,0.16,12.5,0.16,375,7.7,1.6,1,10.8,9.9,29
Greek Yogurt Vanilla,https://www.coles.com.au/product/chobani-greek-yogurt-vanilla-160g-5938668,https://productimages.coles.com.au/productimages/5/5938668.jpg,2,0.16,12.5,0.16,326,8.3,0.2,0.1,10.5,9.6,31
Greek Yogurt Mango,https://www.coles.com.au/product/chobani-greek-yogurt-mango-160g-5938690,https://productimages.coles.com.au/productimages/5/5938690.jpg,2,0.16,12.5,0.16,358,7.5,1.6,1,10,9.2,29
YoPro Pouch Mango,https://www.coles.com.au/product/danone-yopro-pouch-mango-150g-5312306,https://productimages.coles.com.au/productimages/5/5312306.jpg,3,0.15,20,0.15,263,10,0.3,0.2,4.8,4.5,42
